aux_scale_factor,e2e_latency,wsc_slack_ratio,temporal_rda_ratio,lateness_mode,filename,num_cores,file_suffix,confidence,ddl_percentile,rt_percentile
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,360,,99.9,0.0377055736907937,0.0166686577459406
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,360,,99.99,0.0377063601652043,0.016669579597094
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,380,,90.0,0.0263330161422916,0.0155795474811249
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,380,,95.0,0.0323609140962083,0.0155964973706249
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,380,,99.0,0.0362736768924875,0.0156131842313124
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,380,,99.9,0.0362801152564187,0.0156193442312499
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,380,,99.99,0.0362809017308293,0.0156193442312499
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,400,,90.0,0.0255077507329166,0.0146718913796874
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,400,,95.0,0.0310704990924582,0.014681882251875
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,400,,99.0,0.0349832618887374,0.0146965950024187
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,400,,99.9,0.0349897002526687,0.0147030255890656
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,400,,99.99,0.0349904867270793,0.014703947440219
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,405,,90.0,0.0253276928254166,0.0144391807336249
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,405,,95.0,0.0307787880104583,0.0144628982395312
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,405,,99.0,0.0346962140110749,0.0144758974837812
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,405,,99.9,0.0347045256979799,0.0144789774837499
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,405,,99.99,0.0347053867534229,0.0144789774837499
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,410,,90.0,0.0251476349179166,0.0141793564423125
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,410,,95.0,0.0304923687245833,0.0142539050993749
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,410,,99.0,0.0344109728904374,0.0142699127156874
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,410,,99.9,0.0344131450809362,0.0142766548280543
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,410,,99.99,0.0344132196619686,0.0142767422468054
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,415,,90.0,0.0249675770104166,0.0140121545232499
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,415,,95.0,0.0301864740551458,0.0140416887034374
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,415,,99.0,0.034104243397925,0.0140742343611687
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,415,,99.9,0.0341185465059624,0.0140806649478156
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,415,,99.99,0.0341201194547837,0.014081586798969
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,420,,90.0,0.0248025239285416,0.0138409327724999
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,420,,95.0,0.0299221853508333,0.0138487748074999
6,0.09,0.75,0.05,,glb_dyn_e2e_trace,420,,99.0,0.0338407895166874,0.0138566168424999
